Time,Rented Bike Count,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(Â°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),FunctioningDay0,FunctioningDay1,Holiday0,Holiday1,Season0,Season1,Season2,Season3
2018-08-13 06:00:00,594,26.7,89,0.6,615,24.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 07:00:00,1065,27.0,86,0.9,718,24.4,0.22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 08:00:00,1657,28.0,78,1.1,865,23.7,0.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 09:00:00,903,29.4,74,2.0,917,24.2,1.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 10:00:00,639,30.6,67,0.7,1354,23.7,1.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 11:00:00,677,31.7,58,1.1,1584,22.4,1.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 12:00:00,724,33.4,54,2.6,1648,22.8,2.09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 13:00:00,698,33.0,54,1.7,1458,22.4,1.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 14:00:00,651,33.6,55,1.1,1375,23.3,0.94,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 15:00:00,709,34.0,51,1.8,1508,22.4,0.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 16:00:00,901,33.5,52,2.2,1804,22.2,0.91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 17:00:00,1358,33.2,55,2.7,1600,22.9,0.55,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 18:00:00,2367,33.1,59,3.1,1726,24.0,0.72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 19:00:00,2036,32.1,60,2.3,1987,23.3,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 20:00:00,1847,31.0,64,2.9,1992,23.3,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 21:00:00,1851,30.4,66,1.6,2000,23.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 22:00:00,1635,29.9,60,1.3,2000,21.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-13 23:00:00,1086,29.6,63,0.1,2000,21.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 00:00:00,872,29.3,68,1.6,2000,22.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 01:00:00,681,28.9,71,1.2,1982,23.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 02:00:00,467,28.6,70,1.5,2000,22.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 03:00:00,345,28.4,73,1.4,1990,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 04:00:00,209,28.1,71,0.4,2000,22.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 05:00:00,254,27.9,71,0.3,2000,22.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 06:00:00,643,27.8,71,0.1,2000,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 07:00:00,1097,27.9,71,0.4,2000,22.1,0.13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 08:00:00,1708,29.3,63,0.9,1810,21.5,0.76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 09:00:00,944,31.0,56,0.8,1945,21.1,1.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 10:00:00,615,31.7,57,1.3,1875,22.1,1.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 11:00:00,636,32.4,54,1.9,1962,21.8,0.96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 12:00:00,699,33.9,49,1.5,1841,21.6,1.91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 13:00:00,695,35.7,38,2.4,1863,19.1,2.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 14:00:00,627,36.2,41,2.9,1814,20.8,2.68,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 15:00:00,700,37.2,38,2.5,1832,20.5,2.68,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 16:00:00,920,36.3,41,2.4,1957,20.9,1.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 17:00:00,1306,34.7,51,3.0,2000,23.0,1.22,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 18:00:00,2305,33.7,53,2.4,2000,22.7,0.78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 19:00:00,1972,32.7,56,2.2,2000,22.7,0.33,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 20:00:00,1705,31.8,59,0.9,2000,22.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 21:00:00,1684,31.3,59,0.3,2000,22.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 22:00:00,1587,30.9,63,0.7,2000,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-14 23:00:00,1165,30.3,65,0.4,2000,22.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-15 00:00:00,1034,30.0,67,0.8,1986,23.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 01:00:00,850,29.6,69,0.4,1942,23.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 02:00:00,676,29.5,68,0.4,1949,22.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 03:00:00,474,29.1,70,0.3,1952,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 04:00:00,310,28.8,73,0.5,1835,23.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 05:00:00,227,28.6,73,0.8,1808,23.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 06:00:00,346,28.4,74,1.0,1700,23.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 07:00:00,429,28.6,71,0.6,1797,22.8,0.17,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 08:00:00,553,29.9,60,0.8,1772,21.2,0.83,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 09:00:00,563,32.0,53,1.6,2000,21.2,1.56,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 10:00:00,547,33.5,49,1.0,1937,21.3,2.09,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 11:00:00,586,35.4,44,1.2,1887,21.2,2.58,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 12:00:00,563,36.5,41,1.1,1807,21.1,2.73,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 13:00:00,591,36.9,39,1.5,2000,20.6,2.46,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 14:00:00,627,37.2,38,0.9,1976,20.5,1.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 15:00:00,761,37.4,38,1.4,2000,20.6,1.72,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 16:00:00,877,36.6,39,0.7,2000,20.3,0.44,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 17:00:00,960,33.6,55,3.9,1929,23.3,0.86,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 18:00:00,925,32.8,63,2.3,1546,24.8,0.89,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 19:00:00,1301,28.7,76,0.7,2000,24.0,0.11,0.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 20:00:00,1500,28.4,69,1.5,2000,22.1,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 21:00:00,1507,28.6,69,1.3,2000,22.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 22:00:00,1350,28.6,67,1.0,2000,21.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-15 23:00:00,1008,28.5,69,1.1,2000,22.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-08-16 00:00:00,808,28.4,68,0.9,2000,21.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 01:00:00,535,28.2,70,1.0,2000,22.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 02:00:00,381,28.1,68,0.8,2000,21.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 03:00:00,252,27.9,68,0.6,2000,21.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 04:00:00,173,27.8,69,0.9,2000,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 05:00:00,263,28.0,66,0.5,2000,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 06:00:00,631,27.5,72,1.1,2000,21.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 07:00:00,1105,27.6,71,1.2,2000,21.8,0.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 08:00:00,1660,28.2,68,1.3,2000,21.7,0.41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 09:00:00,876,30.6,55,1.1,2000,20.5,1.46,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 10:00:00,612,31.9,51,2.2,1939,20.4,2.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 11:00:00,672,33.5,48,2.4,1968,20.9,2.71,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 12:00:00,668,34.5,44,2.2,2000,20.4,3.19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 13:00:00,652,35.1,39,2.0,2000,19.0,3.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 14:00:00,638,35.3,40,2.0,2000,19.6,3.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 15:00:00,720,35.0,38,2.0,2000,18.5,2.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 16:00:00,902,34.5,37,1.9,2000,17.6,2.36,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 17:00:00,1384,33.8,37,2.2,2000,17.0,1.74,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 18:00:00,2481,32.4,40,2.1,2000,17.0,1.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 19:00:00,2286,29.8,45,2.5,2000,16.5,0.36,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 20:00:00,2114,27.9,47,1.9,2000,15.5,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 21:00:00,2127,26.8,46,2.0,2000,14.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 22:00:00,1943,25.9,45,2.1,2000,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-16 23:00:00,1446,25.0,44,2.2,2000,11.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 00:00:00,1109,24.1,45,2.0,2000,11.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 01:00:00,842,23.4,47,2.1,2000,11.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 02:00:00,572,22.8,50,1.4,2000,11.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 03:00:00,375,22.4,52,1.3,2000,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 04:00:00,276,22.1,54,1.6,2000,12.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 05:00:00,304,21.8,55,1.9,2000,12.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 06:00:00,719,21.8,51,2.0,2000,11.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 07:00:00,1271,22.0,49,1.7,2000,10.7,0.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 08:00:00,1918,23.5,44,1.7,1944,10.5,0.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 09:00:00,1069,25.5,40,2.6,1990,10.8,1.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 10:00:00,717,27.0,36,2.2,1977,10.6,2.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 11:00:00,844,28.8,33,2.2,1951,10.9,2.85,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 12:00:00,904,30.3,30,1.9,1981,10.7,3.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 13:00:00,820,31.3,30,2.1,2000,11.6,3.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 14:00:00,791,32.7,27,2.0,1964,11.2,3.21,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 15:00:00,970,33.5,26,2.1,2000,11.3,2.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 16:00:00,1112,33.7,26,1.5,2000,11.5,2.39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 17:00:00,1666,33.1,27,1.9,1975,11.5,1.76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 18:00:00,2797,32.5,28,1.4,2000,11.6,1.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 19:00:00,2353,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 20:00:00,2130,28.4,40,1.7,1887,13.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 21:00:00,2008,27.1,43,1.6,2000,13.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 22:00:00,1787,26.0,45,1.7,2000,13.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-17 23:00:00,1466,25.2,47,1.2,2000,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 00:00:00,1191,24.5,48,1.2,2000,12.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 01:00:00,969,23.9,51,0.9,2000,13.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 02:00:00,698,23.4,53,1.1,2000,13.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 03:00:00,483,23.0,54,1.0,1818,13.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 04:00:00,316,22.6,55,1.4,2000,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 05:00:00,262,22.0,58,1.0,2000,13.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 06:00:00,397,21.6,60,1.0,2000,13.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 07:00:00,475,21.7,57,1.3,2000,12.8,0.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 08:00:00,754,23.2,47,1.0,2000,11.2,0.93,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 09:00:00,771,25.3,42,1.4,1921,11.4,1.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 10:00:00,769,27.0,37,1.2,1962,11.0,2.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 11:00:00,857,28.4,35,1.6,2000,11.4,2.82,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 12:00:00,952,29.8,33,1.5,1936,11.7,3.14,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 13:00:00,1003,31.1,30,1.5,2000,11.4,3.24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 14:00:00,1121,31.0,31,1.8,1999,11.8,2.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 15:00:00,1196,31.7,30,1.9,1943,11.9,2.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 16:00:00,1398,31.8,33,2.1,2000,13.5,1.88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 17:00:00,1806,29.9,39,2.9,2000,14.4,0.86,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 18:00:00,1979,30.1,37,2.1,2000,13.8,0.88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 19:00:00,2127,28.5,45,1.6,2000,15.4,0.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 20:00:00,1965,27.6,46,1.2,2000,14.9,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 21:00:00,1886,26.8,48,0.9,2000,14.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 22:00:00,1681,26.3,48,0.8,2000,14.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-18 23:00:00,1342,25.9,52,1.3,2000,15.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 00:00:00,1100,25.3,53,2.4,2000,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 01:00:00,844,25.0,57,0.9,2000,15.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 02:00:00,611,24.5,59,0.3,2000,15.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 03:00:00,425,24.0,59,0.6,2000,15.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 04:00:00,264,23.6,61,0.3,2000,15.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 05:00:00,223,23.4,63,0.3,2000,15.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 06:00:00,260,23.1,64,0.6,2000,15.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 07:00:00,392,23.3,64,1.0,2000,16.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 08:00:00,592,24.4,58,0.8,2000,15.5,0.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 09:00:00,645,26.3,50,0.7,1980,15.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 10:00:00,732,27.3,49,0.9,1968,15.6,1.17,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 11:00:00,795,28.4,43,1.0,1914,14.6,1.52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 12:00:00,926,30.9,37,1.8,1858,14.5,2.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 13:00:00,943,32.4,33,2.7,1893,14.0,3.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 14:00:00,972,33.4,31,1.2,1962,13.9,2.73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 15:00:00,1181,33.8,31,1.6,2000,14.3,2.45,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 16:00:00,1395,33.3,32,2.4,2000,14.3,1.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 17:00:00,1721,32.7,33,2.5,1994,14.3,1.18,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 18:00:00,1928,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 19:00:00,2186,29.7,55,2.5,2000,19.6,0.23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 20:00:00,2029,28.5,58,1.4,2000,19.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 21:00:00,1821,27.9,61,0.7,2000,19.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 22:00:00,1546,27.7,62,0.6,2000,19.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-19 23:00:00,1016,27.5,60,0.3,2000,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 00:00:00,818,27.0,62,0.6,2000,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 01:00:00,527,26.6,64,0.2,2000,19.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 02:00:00,352,26.3,65,0.3,2000,19.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 03:00:00,255,26.1,65,0.6,2000,18.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 04:00:00,193,26.2,65,1.1,1542,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 05:00:00,281,25.7,68,0.8,1395,19.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 06:00:00,675,25.3,67,1.5,1450,18.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 07:00:00,1285,25.4,60,1.4,1879,17.0,0.16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 08:00:00,1912,26.6,54,1.1,1739,16.5,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 09:00:00,993,27.5,54,1.0,1993,17.3,0.81,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 10:00:00,719,29.3,49,2.0,1875,17.4,1.65,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 11:00:00,766,31.2,45,1.9,1810,17.8,2.72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 12:00:00,808,31.7,45,2.5,1814,18.3,1.96,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 13:00:00,847,31.6,46,2.7,1864,18.5,1.77,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 14:00:00,816,32.1,45,2.8,1966,18.6,1.51,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 15:00:00,992,32.9,45,1.9,1877,19.3,1.84,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 16:00:00,1253,32.3,45,2.8,1928,18.8,0.98,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 17:00:00,1704,32.1,44,2.6,1731,18.3,0.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2018-08-20 18:00:00,2628,31.6,47,2.1,1867,18.9,0.26,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
